protein,IHD,CM,ARR,VD,CHD,CCD,VOO,OTH
UniRef90_Q99M31,0.011759323,0,0,0,0,0,0,0
UniRef90_F8WE39,0.007209731,0.004681848,0,0,0,0,0,0
UniRef90_Q5BL09,0.023906838,0.01873261,0,0.008097681,0.007911902,0,0.008787998,0
UniRef90_D6RG60,0.011754843,0.025907764,0.007664509,0.005108259,0.004991098,0.008313847,0,0.022680546
UniRef90_P15331-2,0.010562448,0.007420538,0.007667549,0,0,0,0,0.007641882
UniRef90_Q8WYQ3,0.010562187,0.007420562,0,0,0.011594245,0,0,0
UniRef90_E7EMG1,0.018598447,0.013142041,0.012503896,0.024319287,0,0,0,0
UniRef90_H7C1D4,0.020273468,0.034303922,0,0.029017481,0.007906576,0,0,0.021497017
UniRef90_P63092,0.030557951,0.030060696,0.027992789,0.018283897,0.021897521,0.028866598,0.01106374,0.03008334
UniRef90_Q9CQL6,0,0,0,0,0.007914111,0,0,0
UniRef90_H0YL33,0.06885974,0.065640162,0.030690147,0.040034542,0.036000724,0.02715622,0.043081825,0.044164048
UniRef90_F5H2G6,0.004548777,0.004681846,0,0,0,0,0,0.004821487
UniRef90_O88794,0.007209701,0,0,0.008099908,0,0,0,0
UniRef90_C9IYS1,0.010558547,0.019139431,0,0.024331088,0.004991373,0,0,0.021823676
UniRef90_H0YLI3,0.012771229,0,0,0,0,0,0,0
UniRef90_Q9R269,0.039290823,0.042803889,0.036030375,0.040139264,0.034864238,0.028946273,0.028217278,0.037338114
UniRef90_Q4QQS8,0.004548532,0,0.022475236,0,0,0,0,0
UniRef90_B8ZZ81,0.010560908,0.013143795,0.011232167,0,0.01159337,0,0,0.021517531
UniRef90_G3V9N8,0,0,0,0,0.007914262,0,0,0
UniRef90_F1SNH3,0.010561345,0.022994788,0.004836905,0.005109571,0.00998568,0,0.005544947,0
UniRef90_F6XXE6,0.01966863,0.01404685,0.007666633,0.010220062,0.004992356,0.010494835,0.008789042,0.007640777
UniRef90_Q9NZV5,0,0.020577926,0,0.010220361,0.007913244,0,0,0.014465579
UniRef90_A0A1D5RLY2,0,0,0,0,0.004993166,0,0,0
UniRef90_Q9NRY2,0,0,0.007667664,0,0,0,0,0
UniRef90_A0A0G2K338,0.012499872,0.050098745,0.025262057,0.047911059,0.024893221,0.010273035,0,0.045500041
UniRef90_C9JJ47,0.004548771,0.007420757,0,0,0,0,0,0
UniRef90_Q14746,0.044834267,0.02932261,0.031919737,0.015215943,0.01887178,0,0.016518729,0.021030102
UniRef90_Q5T0D9,0.007209544,0.014048243,0.004837463,0.010220838,0,0,0,0.004821297
UniRef90_G3UYG0,0.013644082,0.023641018,0.013579509,0.01021847,0.022910035,0,0,0.009640398
UniRef90_A0A2K6JQ59,0.019664718,0.023435884,0.009672197,0,0,0,0,0.022410602
UniRef90_A0A2R9BAM5,0.009097696,0.010871651,0,0,0.004992932,0,0,0.014466827
UniRef90_P52597,0.016311425,0.009363629,0,0,0,0,0,0
UniRef90_P70670,0.030101424,0.026598053,0.041040161,0,0.01282894,0.027923468,0,0.033458018
UniRef90_O75694,0.007196992,0.024191326,0.035613712,0,0,0.012165403,0,0.022085753
UniRef90_O88507,0.01442022,0.010870541,0.011232572,0.01186591,0,0,0,0.016683427
UniRef90_F8WF70,0,0,0,0,0.004993166,0,0,0
UniRef90_A0A287B9Z2,0.012771951,0.009363952,0,0,0,0,0,0
UniRef90_A0A0G2K4C6,0.015722495,0.029587791,0.01449689,0.016958697,0.033857231,0,0,0.028660125
UniRef90_Q9JHH6,0.039530517,0.012067552,0.022707483,0.008075858,0.00497831,0,0.008764314,0.023609631
UniRef90_Q8N4C8,0.019025476,0.025061258,0.042238845,0.022116095,0.039175982,0.042745303,0.005456619,0.026724996
UniRef90_H0Y400,0,0,0.0096757,0,0,0,0,0
UniRef90_P09601,0.098775989,0.100259491,0.064423107,0.054054011,0.045402139,0.040013112,0.035077995,0.073144728
UniRef90_H0WKT1,0.010562039,0.013145225,0,0,0,0,0,0.011195393
UniRef90_F7EYF1,0,0.038426137,0.007664301,0,0.007910634,0.008313621,0,0
UniRef90_F1SJ86,0.007209398,0.017831445,0,0.010220632,0.009986079,0,0,0
UniRef90_Q8K2J0,0.007209768,0.004681806,0.004837613,0,0,0.005247336,0,0
UniRef90_F8WEQ7,0.007209669,0.00742059,0,0,0,0,0,0.011195592
UniRef90_Q96MG8,0,0,0,0,0.014018736,0,0,0
UniRef90_H0YJG0,0.107705987,0.068742614,0.045012967,0.034894194,0.031890991,0.038255091,0.029888125,0.046713849
UniRef90_X6RAV4,0.021289328,0.016702985,0.013512589,0,0.007872542,0,0,0.044019524
UniRef90_F1SGC6,0.012771317,0.012103222,0.007667252,0,0.009986136,0,0,0.012464071
UniRef90_P49720,0,0.015555966,0,0,0,0,0,0.00482137
UniRef90_P79342,0.007209646,0,0,0.01186666,0.004993097,0,0,0
UniRef90_A0A2I3LC85,0.025726205,0.009361633,0.007665653,0,0,0.005245871,0,0.007639943
UniRef90_P52873,0.098500515,0.084738186,0.067814933,0.062349366,0.056617366,0.046182172,0.047965927,0.056583493
UniRef90_O94855,0.020860845,0.007420436,0,0,0,0,0,0
UniRef90_F5GY40,0.014417323,0.023854574,0.007665014,0.013208533,0.017273531,0,0,0.016017307
UniRef90_Q9NZ32,0.010562219,0,0,0,0.01159428,0,0,0
UniRef90_Q01105,0.103075098,0.087728617,0.096980984,0.055705638,0.065749969,0.066736272,0.041904478,0.070745589
UniRef90_E5RJR3,0.004548792,0,0,0,0,0,0,0
UniRef90_Q9CXV1,0.01681284,0.03187527,0,0.033913381,0.03311399,0,0,0.030311835
UniRef90_H0YJD4,0.004548792,0,0,0,0,0,0,0
UniRef90_E0CYH4,0.015111999,0.014841423,0.012505314,0,0.012907119,0.013565698,0,0
UniRef90_F1SAB6,0.015727111,0.033224677,0,0,0.009979202,0,0,0.034154436
UniRef90_Q5T7F0,0.032333206,0.032750215,0.00761898,0.018213792,0.045537837,0.008264461,0,0.030853002
UniRef90_V9GY96,0.007209673,0.004681745,0,0,0,0.010495467,0,0.007641977
UniRef90_Q08943,0.009097918,0.004681822,0,0,0,0,0,0.004821463
UniRef90_H3BSJ5,0.020295478,0.020576054,0.014512896,0,0.014015738,0.005246218,0,0.009641417
UniRef90_W5NYJ7,0,0,0,0,0,0,0,0.004821501
UniRef90_Q04931,0.007209808,0.004681832,0,0,0,0,0,0.004821473
UniRef90_E7EPJ7,0.029381768,0.033412646,0.032246239,0.031150559,0.046434015,0.032089245,0.018201861,0.035991159
UniRef90_Q9QYH6,0.010562204,0.01087124,0,0,0,0,0,0.00764192
UniRef90_P70268,0.048776763,0.050421922,0,0.007989622,0.015614366,0,0.008670727,0.051277447
UniRef90_A0A484H0B7,0,0,0,0,0.004993166,0,0,0
UniRef90_P22315,0.020863587,0.0244052,0.007665117,0,0.007911477,0.008314507,0,0.025323846
UniRef90_H2QE97,0.012771521,0,0,0,0,0,0,0.007641885
UniRef90_P51884,0.035269048,0.043895687,0.028922148,0.031987922,0.030484781,0.024443995,0.02648711,0.042441209
UniRef90_D3ZGE9,0.004546979,0.007417717,0,0,0,0,0,0.037915634
UniRef90_F1S3H7,0.018971236,0,0,0,0,0,0,0.007641961
UniRef90_Q62920-2,0.010555996,0.026734264,0.015329801,0.005106983,0.016579972,0,0,0.027677485
UniRef90_E9Q686,0.03331856,0.010868839,0,0.011864052,0.009984689,0,0,0.004820373
UniRef90_Q91V33,0.015737299,0.018298246,0,0,0,0,0,0.016682894
UniRef90_Q6IMF3,0.025020766,0.023641714,0.009671051,0.008095503,0.016582996,0.008313149,0.008785634,0.01783951
UniRef90_Q9WTU0,0,0.00741991,0,0.016980253,0,0,0.016642031,0.014464405
UniRef90_C9IYP1,0.017320444,0.021753511,0.017345389,0,0.014980603,0.008315573,0,0.007640581
UniRef90_A0A455C799,0,0,0,0,0.007914262,0,0,0
UniRef90_A0A4X1TK28,0.021877605,0.018729551,0.017348212,0.005108944,0.012905667,0.010493598,0,0.018838168
UniRef90_P78406,0.012771521,0,0,0,0,0,0,0.007641885
UniRef90_H0Y5G7,0,0,0,0,0.004993166,0,0,0
UniRef90_D2HWG8,0.019982838,0.010871199,0.007667141,0.010220997,0.004992812,0,0,0.011195634
UniRef90_Q02780-5,0.022977094,0.009361502,0.011230986,0.008097733,0.007911889,0.008314761,0.005544132,0.018361137
UniRef90_Q9Z0R6,0,0,0,0.005110287,0.011594712,0,0,0.007641886
UniRef90_P13861,0.028300087,0.009361403,0.004836225,0,0,0,0,0.016680601
UniRef90_P97300,0,0.00742075,0.004837642,0,0,0,0,0
UniRef90_Q2KJ44,0.004548776,0.004681844,0,0,0.004993152,0,0,0
UniRef90_P28347,0.040392262,0.04177219,0.020408234,0.008039309,0.012812624,0,0,0.043353959
UniRef90_A0A4X1W192,0.01573925,0.009363508,0,0,0.014018758,0,0,0.012464277
UniRef90_Q91YH6,0,0,0,0,0.004993166,0,0,0
UniRef90_F6ZRB3,0,0.00468186,0,0,0,0,0,0
UniRef90_O14976,0.009097748,0.004681833,0,0,0,0,0,0.004821474
UniRef90_Q3U4W4,0.013647023,0.009363672,0.013582546,0.008099371,0,0,0.008789832,0.009642879
UniRef90_Q3TFD2,0.014420709,0.013144066,0.013582406,0.008099288,0.007913471,0,0,0.01353638
UniRef90_A0A1U7SZ27,0,0,0.021256257,0,0,0,0,0
UniRef90_B1ANG9,0.012769298,0.016788399,0.014515703,0.005109279,0.014018666,0.010494868,0.005544629,0.013535554
UniRef90_F1SJY1,0.004548773,0,0.00483765,0,0,0,0,0.004821483
UniRef90_Q9UN37,0.00909067,0.037868948,0,0,0.011585333,0,0,0
UniRef90_G3V1E1,0.01631226,0,0,0,0.00791391,0,0,0.007641644
UniRef90_Q9Z2G6,0,0.018730565,0,0,0.004993054,0,0,0
UniRef90_G3SFL6,0.00720965,0.012104056,0,0,0,0,0,0.007641952
UniRef90_A0A0G2JEC4,0,0,0,0,0,0,0,0.009643276
UniRef90_Q2EN75,0.035019364,0.035275402,0.009660751,0.008087097,0.004985238,0,0,0.011178354
UniRef90_E9PID8,0,0,0,0,0,0,0,0.004821501
UniRef90_F6SQH7,0.007209806,0.004681831,0,0,0.004993138,0,0,0
UniRef90_A0A5G2R6E0,0.01573925,0.009363508,0,0,0.014018758,0,0,0.012464277
UniRef90_I3LCC8,0.033795741,0.035510885,0.034558122,0.020719857,0.037722259,0.030501247,0.022963046,0.040393576
UniRef90_F1S2G5,0.025596881,0.019896302,0.007664205,0,0.0049909,0,0,0.019286176
UniRef90_D6RH37,0.054482837,0.053995319,0.035515375,0.029202131,0.029296029,0.026771039,0.018809383,0.050025227
UniRef90_I3NDX3,0.015111999,0.014841423,0.012505314,0,0.012907119,0.013565698,0,0
UniRef90_A2AL20,0.087586519,0.105423235,0.061360517,0.068198624,0.053901496,0.03990121,0.03673361,0.078203352
UniRef90_Q63HQ2,0,0,0.007667369,0,0.014982462,0.008316949,0,0
UniRef90_O43633,0,0.007420253,0.013581744,0.008099504,0.004992886,0.01473374,0,0.007641589
UniRef90_H3BTL1,0.016836934,0.009363803,0.007667236,0.005110076,0,0,0.005545495,0
UniRef90_Q9QXZ0,0.018161826,0.014019422,0.011211551,0.01020084,0.014952335,0.008300669,0,0.04479663
UniRef90_O35381,0,0.020246061,0,0,0,0,0,0.013536299
UniRef90_Q794F9,0.00909792,0.007420616,0,0,0,0,0,0
UniRef90_Q80UJ7,0.023883282,0.021747348,0.013578298,0,0.007911078,0.008314088,0,0.027518259
UniRef90_Q9HAB8,0.022550233,0.01782543,0.004836009,0,0.024759792,0,0,0.018838739
UniRef90_A0A673UTF2,0.015738012,0.020892611,0.007666077,0,0.017274608,0,0,0.016018408
UniRef90_I3LH33,0.010550037,0.019881975,0.025266337,0,0.017262963,0.024455737,0,0.017832125
UniRef90_Q62940,0.029716725,0.026634455,0.03427574,0.00806326,0.035623578,0.037189913,0,0.026419214
UniRef90_F1LQJ7,0,0.009364,0,0.00511027,0.004993063,0,0,0.013536463
UniRef90_F1RVB1,0.004548785,0.004681854,0,0,0,0,0,0
UniRef90_A1XQV4,0.010558448,0.025916348,0.009672346,0.019458545,0,0,0,0.016016663
UniRef90_Q28944,0.024814394,0.025989732,0.007648762,0.010196043,0,0,0,0.041640363
UniRef90_D3Z1G7,0.02471552,0.009362384,0,0,0,0,0,0
UniRef90_P56537,0.05273781,0.037088948,0.044549387,0.038966572,0.038439991,0.042408048,0.019864086,0.042312652
UniRef90_Q9Y5T5,0,0,0.009675497,0,0.00998644,0.010495447,0,0
UniRef90_Q9H0C2,0.016838084,0.014843789,0.00483702,0.008098876,0.016589907,0,0,0.004820855
UniRef90_Q8C3X8,0.012770753,0,0,0,0,0,0,0
UniRef90_Q15118,0.048558048,0.05500044,0.031285597,0.029721365,0.033042142,0.017515631,0.022761219,0.049196918
UniRef90_C9JF35,0.042434559,0.035056042,0,0.005084322,0.004967711,0,0,0.035101646
UniRef90_A0A5K1TZD3,0.027677133,0.021759638,0,0.005107317,0.012901065,0,0.0055425,0.009637997
UniRef90_K7G089,0,0.010871602,0,0,0.00499311,0,0,0.004821445
UniRef90_Q5SVG4,0,0,0,0,0.007914262,0,0,0
UniRef90_F1SAE7,0.015737668,0.009363822,0,0,0,0,0,0
UniRef90_P20962,0.027910357,0.036275416,0.018383108,0.018872539,0.024936622,0.008296759,0,0.025291547
UniRef90_P25425-5,0.004548755,0,0,0,0.011594327,0,0,0
UniRef90_Q5ST30,0,0.02757548,0,0.030003974,0,0,0,0.024925838
UniRef90_Q9WTR5,0.024877646,0.01873178,0.009672251,0.011863287,0.007910967,0,0,0.016680205
UniRef90_F1SEV8,0.004548774,0,0,0,0.0079141,0,0,0
UniRef90_P08648,0.019333834,0.015554859,0,0.008099085,0.00499248,0,0.005545057,0.009642445
UniRef90_A0A087WUI2,0.013649087,0.010871539,0,0,0,0,0,0.004821308
UniRef90_B6UV57,0,0.007420558,0,0,0,0,0,0.012464588
UniRef90_A0A096LP72,0.007209673,0.004681745,0,0,0,0.010495467,0,0.007641977
UniRef90_Q8BUL6,0.012771129,0.007420533,0.007667544,0,0,0,0,0
UniRef90_P35281,0.007209694,0.004681758,0,0.005110267,0.011594666,0,0,0.004821397
UniRef90_Z4YJR7,0.032448749,0.040424498,0.01780496,0.008053163,0.042361428,0.008269241,0,0.041651405
UniRef90_Q91ZZ2,0.017315642,0.021190644,0.01734166,0.010214783,0.024296162,0.010489083,0.008784873,0.020110885
UniRef90_Q8NI60,0.016309289,0.007420146,0,0.01832384,0.012907187,0,0,0.009642627
UniRef90_G3V798,0.009097111,0,0,0,0,0,0,0.027636919
UniRef90_Q5VT25,0,0,0.017346159,0,0,0,0,0
UniRef90_H2NTG4,0.012768774,0.02383835,0.009673787,0,0.014016036,0.010493592,0,0.017844608
UniRef90_Q8IZF2,0.004546449,0,0,0.019961959,0.019502377,0,0.021673425,0.037020683
UniRef90_Q7Z2T5,0,0.00468186,0,0,0,0,0,0
UniRef90_Q9BV38,0,0,0.00483762,0.005110326,0.007914221,0,0,0
UniRef90_P26447,0.032596407,0.029265356,0.007637305,0.023674214,0.025550534,0,0.025020286,0.040592928
UniRef90_Q9WTV5,0.023710795,0,0,0,0,0,0,0
UniRef90_P46096,0.048605937,0.054345665,0.025903598,0.038878409,0.034060511,0.007986917,0.027513757,0.047220515
UniRef90_V9GXT1,0.004548785,0.004681854,0,0,0,0,0,0
UniRef90_O15484,0.0105615,0.007420079,0.015338763,0.01434731,0.009986228,0.005246976,0,0.00764141
UniRef90_P17764,0.023719787,0.017325507,0.022468094,0.008096928,0.015825438,0,0,0.020489918
UniRef90_E9Q2Q9,0.004547851,0.009362038,0.014513154,0,0.022913321,0.015745988,0,0
UniRef90_A0A6J0Y6T6,0.02272973,0.027590606,0.019754104,0.01695195,0.023994638,0.010475398,0,0.033658918
UniRef90_H7BZG1,0.025718946,0.022020988,0.007664297,0,0.009982358,0,0,0.019711198
UniRef90_P23297,0.044750675,0.041781929,0.022820053,0.016047689,0.011481894,0.010394802,0.014199574,0.037388927
UniRef90_Q9Y584,0.016831333,0.025433068,0,0.016976305,0,0,0,0.01601549
UniRef90_A0A5F4BSQ8,0.004548761,0.007420742,0,0,0.004993136,0,0,0
UniRef90_A0A287APK0,0.014411589,0.004678956,0,0.022454556,0.011587726,0,0.023148909,0.028180577
UniRef90_Q96C01,0,0.00468186,0,0,0,0,0,0
UniRef90_E7ESS4,0.050011359,0.044048117,0.02688804,0.026639682,0.028525275,0.014369301,0.024932575,0.04107824
UniRef90_S4R328,0.021136317,0.020571095,0,0.005108574,0.021946045,0,0,0.018359249
UniRef90_A0A0N4SVU4,0.012772047,0.009364032,0.007667423,0,0,0,0,0
UniRef90_A0A287AH49,0,0.019895464,0.007666439,0,0,0,0,0.02294561
UniRef90_A0A0A0MSY4,0.011758957,0,0,0,0,0,0,0
UniRef90_Q9BZ67-2,0,0,0.007667664,0,0,0,0,0
UniRef90_Q9BZH6,0,0,0,0,0.019014482,0,0,0
UniRef90_A0A5G2QYS6,0.015047409,0.016129825,0.033841513,0.005087601,0.016521792,0.035822111,0,0.023359693
UniRef90_A0A4X1TGI0,0.004548792,0,0,0,0,0,0,0
UniRef90_Q3UAI4,0,0,0.0096757,0,0,0,0,0
UniRef90_P05198,0.017322638,0.022529792,0.004836673,0.011864388,0,0.005246316,0,0.009641327
UniRef90_A0A5G2R5Z3,0.023892001,0.014045219,0,0,0,0,0,0.017843911
UniRef90_A0A2K6KKR9,0.020257328,0.03467878,0,0.016172344,0.026770224,0,0.016613807,0.034716924
UniRef90_Q96D30,0.025028825,0.004680587,0,0,0.00791198,0,0,0.014463579
UniRef90_F1S5V0,0.009097755,0.012103682,0.009675359,0,0.007913808,0,0,0.007641853
UniRef90_Q8C033,0.007209754,0.004681797,0,0.005110309,0.007914195,0,0,0
UniRef90_P29268,0.0545221,0.072108231,0.048401863,0.045800441,0.035379417,0.030878291,0.035275433,0.074365347
UniRef90_O95999,0.011753544,0.021186558,0.016065965,0.010216002,0.014975823,0.015737563,0.005542716,0.031370782
UniRef90_P11716,0.018890942,0.04742276,0.044049792,0.03681773,0.029295789,0.04540864,0,0.037404741
UniRef90_S4R2Y4,0.004548611,0,0,0.013211926,0,0,0.008790126,0.007641719
UniRef90_Q9Z2X1,0.015739901,0.007420434,0,0,0,0,0,0
UniRef90_Q8R4H2,0,0.020240646,0.007666929,0.01022026,0.007913346,0.008316472,0,0.016681961
UniRef90_A0A2K5RWT1,0.011759323,0,0,0,0,0,0,0
UniRef90_Q61595,0.032263154,0.03536797,0,0,0,0,0,0.03421551
UniRef90_P42345,0.078849337,0.100210815,0.039612328,0.045039511,0.040038452,0.029511152,0.03042711,0.101917583
UniRef90_A0A0N4SUM3,0,0,0,0,0.004993166,0,0,0
UniRef90_A0A5F9D2M9,0.015112646,0.010871317,0,0.00809957,0,0,0.008790435,0.009643021
UniRef90_Q3V3R4,0.022337909,0.018296777,0.009673466,0.017680315,0.004991666,0.005245817,0,0.016018519
UniRef90_P41223,0.015112877,0.021191123,0.011232497,0.016199622,0.004992318,0.005246503,0,0.004820681
UniRef90_F8VSL7,0.014421381,0.0074204,0,0,0,0,0,0.012464323
UniRef90_P17405,0.041169297,0.028755933,0.028315494,0.015260925,0.027367594,0.023667127,0.005519017,0.025239645
UniRef90_F1RU39,0,0,0,0,0.009986946,0,0,0
UniRef90_A0A096LNY7,0.020257328,0.03467878,0,0.016172344,0.026770224,0,0.016613807,0.034716924
UniRef90_A0A0C4DFN3,0.017777008,0.016199555,0.011232688,0.00809901,0.0079132,0,0,0.01119482
UniRef90_D3Z067,0.004548733,0.007420696,0,0,0.0079142,0,0,0.00482144
UniRef90_B1AJQ6,0,0,0,0,0,0,0,0.004821501
UniRef90_H0YDE9,0.019328403,0,0.004837448,0,0.004992941,0.005247157,0,0
UniRef90_K7EMQ1,0.010562289,0.014843379,0,0,0.014980363,0,0,0.007641759
UniRef90_F6ZVG8,0.004548792,0,0,0,0,0,0,0
UniRef90_H0YEU6,0.00720978,0.007420718,0.004837622,0,0,0,0,0
UniRef90_X6RJ95,0.007209648,0,0,0,0.011594755,0,0,0
UniRef90_P35171,0.020577762,0.026325547,0,0,0,0,0,0.022939295
UniRef90_Q9Z126,0.047084789,0.030855614,0.033141583,0.028799935,0.028213546,0.021204459,0,0.028801307
UniRef90_P41240,0.02471039,0.025433431,0.007662553,0.008094537,0.017267985,0,0,0.025150034
UniRef90_P62962,0.021589124,0.040115147,0,0.008078094,0.007892764,0,0,0.039501808
UniRef90_Q91V12,0.1054363,0.109338779,0.093155636,0.059229588,0.070874575,0.068655201,0.042203401,0.090100316
UniRef90_Q8TDJ5,0.039610647,0.023152038,0.021197748,0.008075268,0.019460867,0,0.008763674,0.017795818
UniRef90_Q86VP6-2,0.007209642,0.016787551,0,0,0,0,0,0
UniRef90_G3UY11,0.015114138,0.01555698,0.009675361,0,0.009985977,0,0,0.004820995
UniRef90_M0R009,0.015114226,0.004681689,0,0.008099667,0,0,0,0
UniRef90_P18297,0.042516726,0.044221283,0.037500099,0.023931307,0.027484016,0.027199073,0.023630142,0.038820147
UniRef90_P62495,0.009096967,0.009363117,0.01250591,0.011865745,0.011593358,0.013567254,0,0.011194693
UniRef90_P02639,0.044674615,0.039991114,0.022317063,0.014232037,0.00784922,0.008249508,0.01422174,0.034014472
UniRef90_F7EG66,0,0,0,0,0.004992857,0,0,0.024938755
UniRef90_Q8K4X7,0.007209691,0.007420612,0,0,0.007914066,0,0,0
UniRef90_A0A5F4C566,0.021376911,0.024760174,0.007657938,0.018901719,0.028108158,0,0.012862729,0.027133051
UniRef90_A0A287AT82,0.004547826,0.00936221,0.02018509,0,0.004992109,0.013565615,0,0.020113388
UniRef90_Q5SZR1,0,0.004681852,0,0,0,0,0,0.004821493
UniRef90_P52907,0.009097452,0.018732511,0,0,0,0,0,0
UniRef90_Q9H0F7-2,0.007209554,0.010871435,0,0,0.011594603,0,0,0.007641814
UniRef90_J3KSS0,0.019326297,0,0,0.00511023,0.004993024,0,0,0.004821362
UniRef90_Q99798,0.023707825,0.027824854,0.022473677,0.024833226,0.011585074,0.01217588,0,0.019701578
UniRef90_Q92896,0.019327301,0.017324203,0,0,0,0,0,0.025141001
UniRef90_E9PQ52,0.044201361,0.043453231,0.021006483,0.019730204,0.013845629,0.013399326,0.018956903,0.042327025
UniRef90_Q15036,0.021126553,0,0.027185292,0,0.009985204,0,0,0
UniRef90_A0A3L7IEQ1,0.004548748,0,0,0,0.009986933,0,0,0
UniRef90_A0A2R8YG21,0.014407348,0.029879841,0,0.026849081,0.007906309,0.005242097,0,0.024125497
UniRef90_P52209,0.03551768,0.039746079,0.004808546,0.016879765,0.037806505,0,0.017481696,0.027923998
UniRef90_F1RIF8,0.035454841,0.039753935,0.004809496,0.016883101,0.037298209,0,0.017485151,0.027929517
UniRef90_E5RH00,0.010558648,0,0.030353538,0,0,0,0,0.032739809
UniRef90_F1RKE8,0,0,0,0,0.017276058,0,0,0
UniRef90_A0A2K6PT98,0.01573774,0,0,0,0,0,0,0
UniRef90_Q9Z2A0,0.035634635,0.038703898,0.021480498,0.023020482,0.021115843,0.008272078,0.008742684,0.035274854
UniRef90_Q32P44-2,0.007209742,0,0,0,0,0,0,0
UniRef90_Q9EQC5,0,0,0,0,0.014018736,0,0,0
UniRef90_Q95JA5,0.019108133,0.030762293,0.02603641,0.026794387,0.04892852,0.01204426,0.034902121,0.03395171
UniRef90_I3LV38,0,0,0,0,0,0,0,0.004821501
UniRef90_A0A2Y9F5H2,0.02471552,0.009362384,0,0,0,0,0,0
UniRef90_F8WE84,0.012771277,0.014842949,0,0,0,0,0,0.007641738
UniRef90_P50578,0.022954266,0.027100511,0,0,0,0,0,0
UniRef90_Q4FAT7,0.031743749,0.023196934,0.017886018,0.022086974,0.022889097,0,0.005536207,0.019268808
UniRef90_F1LRN8,0.021877605,0.018729551,0.017348212,0.005108944,0.012905667,0.010493598,0,0.018838168
UniRef90_Q92797,0.026343358,0.012099835,0.009672768,0,0.016585872,0,0,0.016679573
UniRef90_A0A4X1UNL8,0.009098068,0,0,0,0,0,0,0
UniRef90_Q95339,0.01511334,0.009363673,0,0,0,0,0,0.009643001
UniRef90_F1LQM9,0,0,0.004837665,0,0,0,0,0
UniRef90_A0A1P7ZIM8,0.011756838,0.023432298,0.012503749,0.010218572,0.018482229,0,0,0.014463017
UniRef90_F1RRZ3,0,0.010871336,0,0,0,0,0,0
UniRef90_P49419-4,0.004548792,0,0,0,0,0,0,0
UniRef90_P56556,0.007209539,0.010871413,0,0.008099726,0.011594579,0,0,0
UniRef90_K7ELT1,0.010561566,0.019536511,0,0,0,0,0,0.012464001
UniRef90_Q9CY64,0.011758957,0,0,0,0,0,0,0
UniRef90_A0A0G2JVD6,0.026993276,0,0.019354096,0,0.012906507,0,0,0
UniRef90_P20070,0,0.00742037,0,0,0,0,0,0.018842688
UniRef90_E9Q414,0.109590938,0.034903317,0.032546884,0.047028327,0.027849412,0.021513076,0.055172408,0.039454358
UniRef90_Q9NSC5,0.018197873,0,0,0,0,0,0,0
UniRef90_D4ACF2,0,0.01404644,0,0.011866591,0,0,0,0
UniRef90_S4R261,0.019306685,0.044985008,0.026013824,0.044063567,0.039778753,0.020637109,0.010885523,0.039099941
UniRef90_P60891,0,0.016786199,0,0,0,0,0,0.01119547
UniRef90_F1S798,0.034109832,0.031160807,0.015291882,0.023409333,0.022226881,0.010462406,0.01105844,0.026318737
UniRef90_A0A498LNN2,0.007209617,0.014844205,0,0,0,0,0,0.004821345
UniRef90_H0YJZ3,0.004548697,0.004681763,0,0,0.0140195,0,0,0
UniRef90_F8VQB6,0.012771177,0,0,0,0.007914011,0,0,0
UniRef90_A0A2K5QIQ9,0.004548754,0.010871296,0.004837629,0,0,0,0,0
UniRef90_A0A3Q2LQH7,0.021395967,0.018294206,0.007666613,0,0,0,0,0.013534849
UniRef90_A0A2K6P3A1,0.04134148,0.046321683,0.03540868,0.031218349,0.018718907,0.024624888,0.008650974,0.041400976
UniRef90_P05982,0.037385404,0.038928606,0.033086346,0.018742046,0.026887939,0.008239392,0,0.045377786
UniRef90_F1SGG6,0.004548756,0.004681824,0,0,0.00791424,0,0,0
UniRef90_Q5T5H1,0.007209725,0.004681778,0,0.008099821,0.007913993,0,0,0.007641888
UniRef90_A0A5J5N116,0.02371903,0.023212183,0.004833313,0.018313728,0.014007808,0,0.019889869,0.026518909
UniRef90_A0A287A6F6,0.017320406,0.022023219,0.014512214,0,0.017904359,0.014734086,0,0.016680648
UniRef90_A0A0D9SF20,0.007208826,0.024036532,0,0.005109652,0.007913177,0,0,0.011194546
UniRef90_Q8N2F6,0.014419942,0.012103004,0.013582949,0,0.007913364,0.010494709,0,0.01119558
